Date,SPY,AAPL,MMM,BA,CAT,CVX,CSCO,KO,DIS,GS,IBM,INTC,JNJ,JPM,MSFT,PFE
2000-05-12,100.87335205078125,2.574016809463501,25.037124633789062,24.68787384033203,10.317957878112793,21.028789520263672,48.060096740722656,11.63486385345459,32.17110061645508,68.69805145263672,72.25737762451172,37.98280334472656,26.06557846069336,27.6633358001709,24.96889305114746,23.007970809936523
2000-05-15,102.61708068847656,2.4155690670013428,25.350555419921875,24.68787384033203,10.62913703918457,20.966068267822266,48.1102180480957,11.523529052734375,32.17110061645508,71.388671875,72.08439636230469,39.01494598388672,26.294233322143555,28.822011947631836,25.173004150390625,23.491836547851562
2000-05-16,103.6103744506836,2.5276780128479004,26.567373275756836,24.812339782714844,10.547245979309082,20.729082107543945,48.56126022338867,10.897253036499023,33.25496292114258,70.10743713378906,75.41403198242188,40.253501892089844,26.61815071105957,28.677173614501953,25.218355178833008,23.7587947845459
2000-05-17,102.5287857055664,2.4245381355285645,26.297672271728516,24.812339782714844,10.481739044189453,20.655567169189453,46.50654602050781,10.744160652160645,33.30423355102539,69.44123077392578,74.63568878173828,40.6870002746582,26.541940689086914,28.58061981201172,24.560688018798828,24.0257568359375
2000-05-18,101.2706527709961,2.4095897674560547,26.017518997192383,24.97831153869629,10.170557975769043,20.556598663330078,44.40172576904297,11.008588790893555,32.46669387817383,69.9024658203125,73.38168334960938,40.93471908569336,26.980167388916016,29.015125274658203,24.016408920288086,24.125852584838867
2000-05-19,99.681396484375,2.2481532096862793,25.251752853393555,24.521900177001953,10.498114585876465,21.107975006103516,42.84817123413086,11.147760391235352,32.3681640625,69.33872985839844,73.64111328125,38.9323616027832,27.25347137451172,28.00128173828125,23.608190536499023,23.591957092285156
2000-05-22,98.930908203125,2.1509928703308105,25.158349990844727,24.27294158935547,10.530869483947754,21.277626037597656,44.301490783691406,11.286937713623047,32.220367431640625,67.23754119873047,75.58702087402344,39.09749984741211,26.677705764770508,27.880596160888672,23.29068946838379,23.45847511291504
2000-05-23,97.47411346435547,2.052337408065796,25.139677047729492,24.64638328552246,10.350715637207031,21.093841552734375,40.53029251098633,11.133838653564453,31.579891204833984,67.90377807617188,74.28974914550781,36.29008102416992,26.716079711914062,28.242679595947266,22.927837371826172,23.591957092285156
2000-05-24,99.06334686279297,2.0971813201904297,26.353702545166016,25.808149337768555,10.399843215942383,21.32004165649414,44.20126724243164,11.732287406921387,30.98870086669922,65.59760284423828,75.846435546875,38.76722717285156,27.618135452270508,27.6633358001709,23.789621353149414,23.625314712524414
2000-05-25,97.36370086669922,2.087090253829956,25.38248062133789,25.476211547851562,9.974024772644043,21.07970428466797,43.70012664794922,11.732287406921387,31.382829666137695,59.85780715942383,73.68438720703125,38.04472732543945,27.42622184753418,27.132278442382812,22.31553077697754,24.3761043548584
2000-05-26,97.47411346435547,2.0657901763916016,25.10232925415039,25.393218994140625,9.99040412902832,20.669708251953125,44.05092239379883,12.149807929992676,31.432106018066406,57.24415588378906,73.98703002929688,38.82915496826172,27.061542510986328,27.228830337524414,22.292848587036133,24.092487335205078
2000-05-30,100.65257263183594,2.094191312789917,25.438522338867188,26.26456642150879,10.03954029083252,20.655567169189453,48.00999069213867,11.99671745300293,33.00863265991211,59.037864685058594,76.7545394897461,41.533355712890625,27.311059951782227,28.38751983642578,22.99587059020996,23.591957092285156
2000-05-31,100.87335205078125,2.008988618850708,25.625282287597656,25.932640075683594,10.02315902709961,20.910053253173828,45.654598236083984,11.885372161865234,33.25496292114258,60.31905746459961,74.24651336669922,41.18243408203125,27.483789443969727,28.846162796020508,22.701059341430664,23.7587947845459
2000-06-01,102.63916015625,2.1315605640411377,25.363811492919922,26.720977783203125,10.416226387023926,20.584888458251953,48.861942291259766,11.85754680633545,32.91010284423828,62.625247955322266,73.33843231201172,42.833866119384766,26.927188873291016,29.787578582763672,23.426769256591797,24.0257568359375
2000-06-02,104.42706298828125,2.2137739658355713,25.195707321166992,26.472030639648438,10.760153770446777,20.485912322998047,51.61825942993164,11.704455375671387,31.875503540039062,71.23491668701172,75.2843246459961,44.320133209228516,25.794845581054688,31.163497924804688,24.061771392822266,23.258255004882812
2000-06-05,103.91944885253906,2.183877468109131,25.419843673706055,25.84963607788086,10.481739044189453,20.457630157470703,50.7161979675293,11.579200744628906,32.02330017089844,69.28749084472656,78.05178833007812,43.7834358215332,25.794845581054688,30.656597137451172,24.26586151123047,22.824462890625
2000-06-06,103.45584869384766,2.221247434616089,24.598045349121094,26.472030639648438,10.236066818237305,21.00901222229004,49.16263961791992,11.537446975708008,32.220367431640625,68.16004180908203,77.74909210205078,42.792572021484375,25.83322525024414,29.739299774169922,25.263717651367188,23.19152069091797
2000-06-07,104.17318725585938,2.3094394207000732,24.42993927001953,25.600690841674805,10.170557975769043,20.895912170410156,50.415504455566406,11.801876068115234,31.67844009399414,71.0811767578125,83.71646881103516,42.58615493774414,25.698883056640625,29.69103240966797,25.581218719482422,23.224891662597656
2000-06-08,103.76485443115234,2.2675859928131104,24.42993927001953,25.351741790771484,9.99040412902832,20.938323974609375,51.06698989868164,11.760122299194336,31.875503540039062,69.74873352050781,82.85169219970703,41.6778678894043,26.06353187561035,29.54619026184082,24.96889305114746,23.625314712524414
2000-06-09,103.54413604736328,2.2900078296661377,24.485973358154297,26.01561164855957,10.02315902709961,20.811080932617188,51.61825942993164,11.648787498474121,32.76230239868164,68.26251983642578,82.80841064453125,41.966861724853516,26.447399139404297,28.315105438232422,24.96889305114746,24.55965232849121
2000-06-12,102.33018493652344,2.1808886528015137,24.49529266357422,25.31024932861328,10.121424674987793,21.00901222229004,49.814125061035156,11.718371391296387,32.09716033935547,68.31378936767578,82.22463989257812,41.3062858581543,26.034732818603516,28.152116775512695,24.26586151123047,23.69205665588379
2000-06-13,104.25047302246094,2.2601120471954346,24.467281341552734,25.766664505004883,9.761116027832031,20.75452423095703,52.11940002441406,11.962662696838379,31.67844009399414,69.79993438720703,82.5489730834961,43.432498931884766,27.023162841796875,27.916810989379883,24.628721237182617,24.4762020111084
2000-06-14,104.42706298828125,2.1629512310028076,25.158349990844727,25.766664505004883,9.859383583068848,21.093841552734375,52.26975631713867,11.878622055053711,32.12183380126953,73.74607849121094,80.25716400146484,41.76042938232422,27.5605525970459,29.003063201904297,25.581218719482422,24.876651763916016
2000-06-15,104.64778900146484,2.20928955078125,25.830738067626953,26.80396842956543,9.695605278015137,21.065561294555664,53.32215118408203,12.522979736328125,33.1071662902832,74.00228118896484,80.81925964355469,42.35906982421875,27.82925033569336,28.278892517089844,26.261568069458008,25.093549728393555
2000-06-16,103.78794860839844,2.1808886528015137,25.233062744140625,26.057113647460938,9.41718578338623,20.98073959350586,54.37457275390625,12.438936233520508,32.46669387817383,73.74607849121094,78.35450744628906,41.63656997680664,27.502979278564453,26.32362937927246,26.329601287841797,25.594099044799805
2000-06-19,105.11544799804688,2.310934543609619,24.952909469604492,25.891138076782227,9.20427417755127,20.669708251953125,55.276641845703125,12.200798034667969,33.05790710449219,75.1297607421875,83.28407287597656,45.083919525146484,27.694915771484375,27.156423568725586,26.737808227539062,24.96007537841797
2000-06-20,104.73928833007812,2.421548366546631,24.56068229675293,26.09859848022461,9.187894821166992,20.41520881652832,53.823307037353516,11.864611625671387,32.91010284423828,72.97734069824219,80.51660919189453,45.68256759643555,27.195894241333008,27.771968841552734,27.191390991210938,24.69312858581543
2000-06-21,104.69507598876953,2.6607139110565186,25.77470588684082,26.430530548095703,9.20427417755127,20.644948959350586,54.07388687133789,11.990684509277344,32.91010284423828,71.02991485595703,79.21935272216797,45.90966033935547,27.598936080932617,27.228830337524414,29.277782440185547,25.026824951171875
