Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History
_MIWD00D,MSCI AC World Price Index,Stock Indices - Composites,United States Dollar,World,,,,,,,Index Number ,Units,Stock,none,Daily From Dec 1987 To Nov 2018<BR>,,
Date,Ticker,Open,High,Low,Close,Volume,Openint
02/15/2002,_MIWD00D,231.082,231.082,231.082,231.082,0,
02/18/2002,_MIWD00D,230.541,230.541,230.541,230.541,0,
02/19/2002,_MIWD00D,226.464,226.464,226.464,226.464,0,
02/20/2002,_MIWD00D,227.248,227.248,227.248,227.248,0,
02/21/2002,_MIWD00D,226.396,226.396,226.396,226.396,0,
02/22/2002,_MIWD00D,227.246,227.246,227.246,227.246,0,
02/25/2002,_MIWD00D,229.953,229.953,229.953,229.953,0,
02/26/2002,_MIWD00D,230.128,230.128,230.128,230.128,0,
02/27/2002,_MIWD00D,231.439,231.439,231.439,231.439,0,
02/28/2002,_MIWD00D,231.208,231.208,231.208,231.208,0,
03/01/2002,_MIWD00D,235.455,235.455,235.455,235.455,0,
03/04/2002,_MIWD00D,241.283,241.283,241.283,241.283,0,
03/05/2002,_MIWD00D,240.13,240.13,240.13,240.13,0,
03/06/2002,_MIWD00D,242.787,242.787,242.787,242.787,0,
03/07/2002,_MIWD00D,244.045,244.045,244.045,244.045,0,
03/08/2002,_MIWD00D,244.861,244.861,244.861,244.861,0,
03/11/2002,_MIWD00D,245.347,245.347,245.347,245.347,0,
03/12/2002,_MIWD00D,243.514,243.514,243.514,243.514,0,
03/13/2002,_MIWD00D,241.775,241.775,241.775,241.775,0,
03/14/2002,_MIWD00D,242.504,242.504,242.504,242.504,0,
03/15/2002,_MIWD00D,244.845,244.845,244.845,244.845,0,
03/18/2002,_MIWD00D,244.581,244.581,244.581,244.581,0,
03/19/2002,_MIWD00D,245.886,245.886,245.886,245.886,0,
03/20/2002,_MIWD00D,242.921,242.921,242.921,242.921,0,
03/21/2002,_MIWD00D,242.63,242.63,242.63,242.63,0,
03/22/2002,_MIWD00D,241.758,241.758,241.758,241.758,0,
03/25/2002,_MIWD00D,238.88,238.88,238.88,238.88,0,
03/26/2002,_MIWD00D,239.52,239.52,239.52,239.52,0,
03/27/2002,_MIWD00D,240.315,240.315,240.315,240.315,0,
03/28/2002,_MIWD00D,241.613,241.613,241.613,241.613,0,
04/01/2002,_MIWD00D,241.466,241.466,241.466,241.466,0,
04/02/2002,_MIWD00D,240.364,240.364,240.364,240.364,0,
04/03/2002,_MIWD00D,239.254,239.254,239.254,239.254,0,
04/04/2002,_MIWD00D,238.92,238.92,238.92,238.92,0,
04/05/2002,_MIWD00D,238.376,238.376,238.376,238.376,0,
04/08/2002,_MIWD00D,237.197,237.197,237.197,237.197,0,
04/09/2002,_MIWD00D,236.132,236.132,236.132,236.132,0,
04/10/2002,_MIWD00D,238.479,238.479,238.479,238.479,0,
04/11/2002,_MIWD00D,234.274,234.274,234.274,234.274,0,
04/12/2002,_MIWD00D,234.941,234.941,234.941,234.941,0,
04/15/2002,_MIWD00D,234.869,234.869,234.869,234.869,0,
04/16/2002,_MIWD00D,239.532,239.532,239.532,239.532,0,
04/17/2002,_MIWD00D,240.313,240.313,240.313,240.313,0,
04/18/2002,_MIWD00D,240.109,240.109,240.109,240.109,0,
04/19/2002,_MIWD00D,240.036,240.036,240.036,240.036,0,
04/22/2002,_MIWD00D,237.768,237.768,237.768,237.768,0,
04/23/2002,_MIWD00D,236.711,236.711,236.711,236.711,0,
04/24/2002,_MIWD00D,235.746,235.746,235.746,235.746,0,
04/25/2002,_MIWD00D,235.44,235.44,235.44,235.44,0,
04/26/2002,_MIWD00D,233.153,233.153,233.153,233.153,0,
04/29/2002,_MIWD00D,231.563,231.563,231.563,231.563,0,
04/30/2002,_MIWD00D,233.131,233.131,233.131,233.131,0,
05/01/2002,_MIWD00D,234.718,234.718,234.718,234.718,0,
05/02/2002,_MIWD00D,234.107,234.107,234.107,234.107,0,
05/03/2002,_MIWD00D,233.211,233.211,233.211,233.211,0,
05/06/2002,_MIWD00D,230.477,230.477,230.477,230.477,0,
05/07/2002,_MIWD00D,228.753,228.753,228.753,228.753,0,
05/08/2002,_MIWD00D,234.93,234.93,234.93,234.93,0,
05/09/2002,_MIWD00D,232.873,232.873,232.873,232.873,0,
05/10/2002,_MIWD00D,230.351,230.351,230.351,230.351,0,
05/13/2002,_MIWD00D,232.888,232.888,232.888,232.888,0,
05/14/2002,_MIWD00D,235.592,235.592,235.592,235.592,0,
05/15/2002,_MIWD00D,236.41,236.41,236.41,236.41,0,
05/16/2002,_MIWD00D,237.474,237.474,237.474,237.474,0,
05/17/2002,_MIWD00D,239.482,239.482,239.482,239.482,0,
05/20/2002,_MIWD00D,237.435,237.435,237.435,237.435,0,
05/21/2002,_MIWD00D,235.666,235.666,235.666,235.666,0,
05/22/2002,_MIWD00D,236.337,236.337,236.337,236.337,0,
05/23/2002,_MIWD00D,237.206,237.206,237.206,237.206,0,
05/24/2002,_MIWD00D,236.028,236.028,236.028,236.028,0,
05/27/2002,_MIWD00D,235.73,235.73,235.73,235.73,0,
05/28/2002,_MIWD00D,234.703,234.703,234.703,234.703,0,
05/29/2002,_MIWD00D,233.66,233.66,233.66,233.66,0,
05/30/2002,_MIWD00D,232.829,232.829,232.829,232.829,0,
05/31/2002,_MIWD00D,232.824,232.824,232.824,232.824,0,
06/03/2002,_MIWD00D,229.634,229.634,229.634,229.634,0,
06/04/2002,_MIWD00D,228.471,228.471,228.471,228.471,0,
06/05/2002,_MIWD00D,228.464,228.464,228.464,228.464,0,
06/06/2002,_MIWD00D,226.066,226.066,226.066,226.066,0,
06/07/2002,_MIWD00D,224.626,224.626,224.626,224.626,0,
06/10/2002,_MIWD00D,224.983,224.983,224.983,224.983,0,
06/11/2002,_MIWD00D,223.166,223.166,223.166,223.166,0,
06/12/2002,_MIWD00D,222.674,222.674,222.674,222.674,0,
06/13/2002,_MIWD00D,220.364,220.364,220.364,220.364,0,
06/14/2002,_MIWD00D,218.186,218.186,218.186,218.186,0,
06/17/2002,_MIWD00D,222.819,222.819,222.819,222.819,0,
06/18/2002,_MIWD00D,223.237,223.237,223.237,223.237,0,
06/19/2002,_MIWD00D,219.906,219.906,219.906,219.906,0,
06/20/2002,_MIWD00D,217.593,217.593,217.593,217.593,0,
06/21/2002,_MIWD00D,215.377,215.377,215.377,215.377,0,
06/24/2002,_MIWD00D,214.908,214.908,214.908,214.908,0,
06/25/2002,_MIWD00D,213.818,213.818,213.818,213.818,0,
06/26/2002,_MIWD00D,212.633,212.633,212.633,212.633,0,
06/27/2002,_MIWD00D,215.33,215.33,215.33,215.33,0,
06/28/2002,_MIWD00D,218.252,218.252,218.252,218.252,0,
07/01/2002,_MIWD00D,215.682,215.682,215.682,215.682,0,
07/02/2002,_MIWD00D,211.181,211.181,211.181,211.181,0,
07/03/2002,_MIWD00D,210.171,210.171,210.171,210.171,0,
07/04/2002,_MIWD00D,211.194,211.194,211.194,211.194,0,
07/05/2002,_MIWD00D,217.773,217.773,217.773,217.773,0,
07/08/2002,_MIWD00D,217.079,217.079,217.079,217.079,0,
07/09/2002,_MIWD00D,214.347,214.347,214.347,214.347,0,
07/10/2002,_MIWD00D,207.93,207.93,207.93,207.93,0,
07/11/2002,_MIWD00D,206.171,206.171,206.171,206.171,0,
07/12/2002,_MIWD00D,205.871,205.871,205.871,205.871,0,
07/15/2002,_MIWD00D,203.044,203.044,203.044,203.044,0,
07/16/2002,_MIWD00D,200.961,200.961,200.961,200.961,0,
07/17/2002,_MIWD00D,203.328,203.328,203.328,203.328,0,
07/18/2002,_MIWD00D,201.6,201.6,201.6,201.6,0,
07/19/2002,_MIWD00D,194.767,194.767,194.767,194.767,0,
07/22/2002,_MIWD00D,187.739,187.739,187.739,187.739,0,
07/23/2002,_MIWD00D,183.046,183.046,183.046,183.046,0,
07/24/2002,_MIWD00D,187.337,187.337,187.337,187.337,0,
07/25/2002,_MIWD00D,188.701,188.701,188.701,188.701,0,
07/26/2002,_MIWD00D,189.312,189.312,189.312,189.312,0,
07/29/2002,_MIWD00D,197.519,197.519,197.519,197.519,0,
07/30/2002,_MIWD00D,198.942,198.942,198.942,198.942,0,
07/31/2002,_MIWD00D,199.729,199.729,199.729,199.729,0,
08/01/2002,_MIWD00D,194.063,194.063,194.063,194.063,0,
08/02/2002,_MIWD00D,191.653,191.653,191.653,191.653,0,
08/05/2002,_MIWD00D,186.103,186.103,186.103,186.103,0,
